year,geo_name,geo,avg_wage,avg_wage_moe
2015,Dutchess County (North & East) PUMA,79500US3602801,137393,48250.4
2015,"Dutchess County (Southwest) PUMA, NY",79500US3602802,61839.3,37042.2
2015,Orange County (Southeast) PUMA,79500US3602903,42780.8,27149.4
2015,Rockland County (North)--New City & Congers PUMA,79500US3603001,71123.9,27311.7
2015,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",79500US3603002,95674.2,19375.6
2015,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",79500US3603003,78880.3,18749.6
2015,"Westchester County (Northwest) PUMA, NY",79500US3603102,122553,69577.8
2015,"Westchester County (Northeast) PUMA, NY",79500US3603103,114770,28667.2
2015,"White Plains City PUMA, NY",79500US3603105,115008,36294.3
2015,"Yonkers City PUMA, NY",79500US3603106,95378.9,39634.8
2015,"New Rochelle & Mount Vernon Cities PUMA, NY",79500US3603107,73767.5,14405.5
2015,Nassau County (Northwest)--North Hempstead Town (North) PUMA,79500US3603201,104438,31434.8
2015,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,79500US3603202,114893,38400.6
2015,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,79500US3603203,121233,26816.9
2015,Nassau County (West Central)--North Hempstead Town (South) PUMA,79500US3603204,111024,20236.8
2015,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,79500US3603205,92796.5,22201.1
2015,"Hempstead Town (North Central)--Meadowbrook Corridor PUMA, NY",79500US3603206,56135.1,23430.7
2015,Nassau County (Central)--Hempstead Town (Northeast) PUMA,79500US3603207,87208.6,22806.3
2015,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,79500US3603208,80837.4,22823.6
2015,Nassau County (Central)--Hempstead Town (East Central) PUMA,79500US3603209,99120.2,20875.5
2015,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,79500US3603210,58366,21808.5
2015,Nassau County (West Central)--Hempstead Town (West Central) PUMA,79500US3603211,94447.8,27608.8
2015,Suffolk County (Northwest)--Huntington Town (North) PUMA,79500US3603301,110218,39193.5
2015,Suffolk County (Northwest)--Huntington Town (South) PUMA,79500US3603302,79689.3,33967.2
2015,Suffolk County (Northwest)--Smithtown Town PUMA,79500US3603303,80283.1,13260.6
2015,Suffolk County (North Central)--Brookhaven Town (North) PUMA,79500US3603304,193715,130864
2015,Suffolk County (Central)--Brookhaven Town (Central) PUMA,79500US3603307,55711,31884.3
2015,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,79500US3603308,129438,93840.2
2015,Suffolk County (Central)--Islip Town (East) PUMA,79500US3603309,85544.5,16868.3
2015,Suffolk County (Southwest)--Islip Town (South) PUMA,79500US3603311,203777,172335
2015,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,79500US3603313,102108,68526.2
2015,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",79500US3603701,86004.8,21334
2015,"Wakefield, Williamsbridge & Woodlawn PUMA, NY",79500US3603702,60865.7,37889.2
2015,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",79500US3603703,83198,31736.6
2015,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",79500US3603704,52018.8,14352
2015,"Belmont, Crotona Park East & East Tremont PUMA, NY",79500US3603705,50874.4,44741.4
2015,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",79500US3603706,51167.1,32039.3
2015,"Washington Heights, Inwood & Marble Hill PUMA, NY",79500US3603801,30198.7,10975.8
2015,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",79500US3603802,77392.3,33669.6
2015,NYC-Manhattan Community District 10--Central Harlem PUMA,79500US3603803,114595,89948.3
2015,"Upper East Side PUMA, NY",79500US3603805,181785,131307
2015,"Upper West Side & West Side PUMA, NY",79500US3603806,106437,60390.2
2015,"Chelsea, Clinton & Midtown Business District PUMA, NY",79500US3603807,133786,93985
2015,"Murray Hill, Gramercy & Stuyvesant Town PUMA, NY",79500US3603808,85465,17257.9
2015,"Chinatown & Lower East Side PUMA, NY",79500US3603809,121188,34658.5
2015,"Battery Park City, Greenwich Village & Soho PUMA, NY",79500US3603810,160411,71203.9
2015,"Tottenville, Great Kills & Annadale PUMA, NY",79500US3603901,94992,52595.8
2015,"New Springville & South Beach PUMA, NY",79500US3603902,243217,64937
2015,"Port Richmond, Stapleton & Mariner's Harbor PUMA, NY",79500US3603903,79224.6,17793
2015,"Greenpoint & Williamsburg PUMA, NY",79500US3604001,139593,38535.1
2015,"Bushwick PUMA, NY",79500US3604002,111131,42823.5
2015,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,79500US3604004,137192,30584.8
2015,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",79500US3604005,119126,45752.5
2015,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,79500US3604006,86393.2,30242.3
2015,"East New York & Starrett City PUMA, NY",79500US3604008,54211.3,10117.1
2015,"Canarsie & Flatlands PUMA, NY",79500US3604009,93091.9,46806.8
2015,"East Flatbush, Farragut & Rugby PUMA, NY",79500US3604010,67490.5,15017.6
2015,"Sunset Park & Windsor Terrace PUMA, NY",79500US3604012,209106,221083
2015,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,79500US3604013,76939.9,15117.8
2015,"Borough Park, Kensington & Ocean Parkway PUMA, NY",79500US3604014,68058.7,37235.2
2015,"Flatbush & Midwood PUMA, NY",79500US3604015,43559.3,21425.7
2015,"Sheepshead Bay, Gerritsen Beach & Homecrest PUMA, NY",79500US3604016,87415.6,20034.7
2015,"Bensonhurst & Bath Beach PUMA, NY",79500US3604017,69863.3,17509.6
2015,"Astoria & Long Island City PUMA, NY",79500US3604101,54615.1,10859.9
2015,"Flushing, Murray Hill & Whitestone PUMA, NY",79500US3604103,96838.4,36373.3
2015,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",79500US3604104,107375,59779.1
2015,"Queens Village, Cambria Heights & Rosedale PUMA, NY",79500US3604105,58825.1,11220.9
2015,"Briarwood, Fresh Meadows & Hillcrest PUMA, NY",79500US3604106,103685,58067.2
2015,"Elmhurst & South Corona PUMA, NY",79500US3604107,46952.9,21914.8
2015,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,79500US3604108,85202.9,15267.8
2015,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,79500US3604109,107439,24827.3
2015,"Ridgewood, Glendale & Middle Village PUMA, NY",79500US3604110,62834.5,28417.8
2015,"Richmond Hill & Woodhaven PUMA, NY",79500US3604111,60941.4,12418.7
2015,"Jamaica, Hollis & St. Albans PUMA, NY",79500US3604112,45875.7,13884.5
2015,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,79500US3604113,66013.1,16461.5
2015,"Raleigh City (South & Central) PUMA, NC",79500US3701201,74036.4,13866.1
2015,Raleigh City (North) PUMA,79500US3701202,75856.3,16301.1
2015,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA",79500US3701203,85707.8,20449.8
2015,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA,79500US3701205,124320,77209
2015,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA,79500US3701206,91861.6,12287
2015,Wake County (West Central)--Cary Town PUMA,79500US3701207,101681,13408.5
2015,Wake County (Southwest)--Apex & Holly Springs Towns PUMA,79500US3701208,109432,19905.9
2015,"Durham City (South) PUMA, NC",79500US3701301,79914.5,20163.5
2015,Durham County (North)--Durham City (North) PUMA,79500US3701302,38379.8,15658.3
2015,"Chapel Hill Town PUMA, NC",79500US3701400,76760.3,25526.8
2015,"Burlington City PUMA, NC",79500US3701600,77566.3,13877.5
2015,"Greensboro City (North) PUMA, NC",79500US3701701,47205,10235.2
2015,Guilford County (North)--Summerfield Town PUMA,79500US3701703,178161,114093
2015,"High Point City PUMA, NC",79500US3701704,76423.4,11349.2
2015,Winston-Salem City (North) PUMA,79500US3701801,88876.3,18108.1
2015,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA,79500US3701803,77172,18001.6
2015,"Davie, Yadkin & Iredell (North) Counties PUMA",79500US3701900,112721,35684.2
2015,"Shelby City PUMA, NC",79500US3702600,59288.6,13656.3
2015,Lincoln & Cleveland (East) Counties PUMA,79500US3702700,68869.4,18809.5
2015,"Mooresville Town & Statesville City PUMA, NC",79500US3702900,80520.2,18724.7
2015,Charlotte City (Central) PUMA,79500US3703101,112550,27987.1
2015,Charlotte City (Northwest) PUMA,79500US3703102,75578.4,19516.9
2015,Charlotte City (Northeast) PUMA,79500US3703103,64800.8,20759.4
2015,"Charlotte City (South) PUMA, NC",79500US3703104,132219,50698.2
2015,Charlotte City (Southwest) PUMA,79500US3703105,70055.2,7744.58
2015,"Huntersville, Cornelius & Davidson Towns PUMA, NC",79500US3703106,91648.8,20450.9
2015,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,79500US3703107,63497.5,13202.7
2015,Mecklenburg County (South)--Matthews Town (South) PUMA,79500US3703108,89243.7,15549.6
2015,"Concord, Kannapolis Cities & Harrisburg Town PUMA, NC",79500US3703200,101481,36415.9
2015,"Davidson County PUMA, NC",79500US3703500,66896.7,13892.8
2015,Harnett County PUMA,79500US3703800,55438.8,22617.7
2015,"Wilmington City PUMA, NC",79500US3704700,58165.4,9028.07
2015,Cumberland County (Central)--Fayetteville City (Central & East) PUMA,79500US3705001,39623.4,24313.9
2015,Cumberland County (West)--Fayetteville City (West) PUMA,79500US3705003,61395.5,17290.7
2015,Union County (West)--Indian Trail & Stallings Towns PUMA,79500US3705400,115105,35475.7
2015,South Central North Dakota--Bismarck City PUMA,79500US3800300,43922.3,12698.4
2015,"Fargo City PUMA, ND",79500US3800500,46238.7,13933.5
2015,"Perrysburg, Sylvania & Maumee Cities PUMA, OH",79500US3900300,64260.7,15643.9
2015,"Toledo City (West) PUMA, OH",79500US3900400,55775.2,24710.9
2015,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA",79500US3900901,71852.4,12313.7
2015,"Berea, Brook Park, Lakewood & Rocky River Cities PUMA, OH",79500US3900902,76699.9,10372.5
2015,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA",79500US3900903,101428,16736.6
2015,"Euclid, Cleveland Heights & South Euclid Cities PUMA, OH",79500US3900909,39462.1,15042.4
2015,"Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA, OH",79500US3900910,33415.4,8935.72
2015,Geauga & Lake (South) Counties PUMA,79500US3901200,46601.8,36287.2
2015,"Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties PUMA, OH",79500US3901400,30876.8,10815.7
2015,"Youngstown City, Boardman & Austintown PUMA, OH",79500US3901500,45037.5,20614.8
2015,"Portage County PUMA, OH",79500US3901700,58482.9,30103.7
2015,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA",79500US3901801,91383.1,21489.3
2015,"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA",79500US3901802,58794,24204.2
2015,"Medina County PUMA, OH",79500US3901900,73362.2,13996.4
2015,Hancock & Putnam Counties PUMA,79500US3902400,23355.5,6475.8
2015,"Massillon City PUMA, OH",79500US3903100,73539.3,13952.9
2015,"Delaware County PUMA, OH",79500US3904000,111044,30964.2
2015,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA",79500US3904101,111708,9500.56
2015,"Columbus (North), Westerville & Worthington Cities PUMA",79500US3904102,91037.4,60065.9
2015,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA",79500US3904103,96669.1,16438.1
2015,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA",79500US3904104,74551,22346
2015,Columbus City (Central) PUMA,79500US3904105,61767.5,12993.5
2015,Columbus City (Northeast) PUMA,79500US3904106,81253.9,28535.9
2015,"Clark County PUMA, OH",79500US3904300,48398.7,6585.87
2015,"Greene County PUMA, OH",79500US3904700,65381.1,16290.8
2015,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,79500US3905301,71331,9943.23
2015,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA",79500US3905302,89376.7,16296
2015,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,79500US3905401,154949,92175.5
2015,Hamilton County (West)--Mack & Dent PUMA,79500US3905501,104856,23277.4
2015,Cincinnati City (Central) PUMA,79500US3905504,79791.8,25693.1
2015,Cincinnati (East) & Norwood Cities PUMA,79500US3905505,60193.5,21654.4
2015,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",79500US3905506,71048.3,10274.1
2015,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",79500US3905507,76480.8,14137.1
2015,Clermont County (West) PUMA,79500US3905600,71743.6,14086.8
2015,"Northeast Oklahoma PUMA, OK",79500US4000100,41825.1,26895.9
2015,"Norman, Oklahoma City (South) & Moore Cities PUMA, OK",79500US4000900,66130.5,28710.8
2015,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA",79500US4001004,58563.9,11443
2015,"Grady, McClain & Pottawatomie (South) Counties PUMA",79500US4001101,45732.2,17552.4
2015,"Tulsa City (Central) PUMA, OK",79500US4001201,55787.3,23470.8
2015,"Tulsa (Southeast) & Broken Arrow (West) Cities PUMA, OK",79500US4001202,44750.2,11093.8
2015,"Tulsa City (West) PUMA, OK",79500US4001204,71712.6,47587.5
2015,Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA,79500US4001301,151490,117358
2015,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA, OR",79500US4100500,62509.3,33550.9
2015,"Linn & Benton Counties PUMA, OR",79500US4100600,42138.2,14611.7
2015,"Eugene City (West & South) PUMA, OR",79500US4100703,67126.3,22391.2
2015,Marion County (West Central)--Salem City (South) & Four Corners PUMA,79500US4101104,60870.5,25970.6
2015,"Yamhill & Polk Counties PUMA, OR",79500US4101200,62731,40650.5
2015,Portland City (North & Northeast) PUMA,79500US4101301,96035.4,23992.9
2015,Portland City (Central East) PUMA,79500US4101305,67167,23756.5
2015,Portland City (Northwest & Southwest) PUMA,79500US4101314,131637,37830.5
2015,"Oregon City, Milwaukie & Happy Valley Cities PUMA, OR",79500US4101318,68720.9,30587.3
2015,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA",79500US4101319,97771.6,34948.8
2015,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA",79500US4101320,96080.9,26180.3
2015,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",79500US4101321,103612,31455.3
2015,Washington County (Central)--Hillsboro City PUMA,79500US4101322,73305,19919.1
2015,Washington County (Central)--Beaverton City (West) & Aloha PUMA,79500US4101323,101212,44392.8
2015,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,79500US4101324,95010.8,56326.5
2015,"Erie County (Outer) PUMA, PA",79500US4200102,60275.2,23834
2015,Crawford & Warren Counties PUMA,79500US4200200,59675.7,25697
2015,"Bradford, Tioga & Sullivan Counties PUMA",79500US4200400,80535.7,23708.9
2015,"Pike, Wayne & Susquehanna Counties PUMA, PA",79500US4200500,46103.4,24516
2015,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA",79500US4200701,56309.1,14537.5
2015,Luzerne County (East)--Kingston Borough PUMA,79500US4200801,121992,54835.2
2015,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,79500US4200803,54110.4,23416.5
2015,"Lycoming & Clinton Counties PUMA, PA",79500US4200900,60731.2,3925.89
2015,"Centre County PUMA, PA",79500US4201200,40669.2,16597.4
2015,"Venango, Jefferson, Clarion & Forest Counties PUMA, PA",79500US4201300,54133.9,13334.8
2015,"Beaver County (South) PUMA, PA",79500US4201502,64916.2,13101.9
2015,"Butler County PUMA, PA",79500US4201600,87861.2,29327.2
2015,"Pittsburgh City (North) PUMA, PA",79500US4201701,38582.7,22295.6
2015,Pittsburgh City (South) PUMA,79500US4201702,59567.4,14520.5
2015,"Franklin Park Borough & Allison Park PUMA, PA",79500US4201802,110393,22898.5
2015,Allegheny County (North Central) PUMA,79500US4201803,83439.6,9536.31
2015,"Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA, PA",79500US4201804,68858,17096.9
2015,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA",79500US4201805,50699.3,20951.3
2015,Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA,79500US4201806,68361.9,18560.6
2015,Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA,79500US4201807,76896.2,23229.1
2015,"Indiana & Armstrong Counties PUMA, PA",79500US4201900,51958.3,16201.2
2015,"Greensburg City PUMA, PA",79500US4202002,67146.1,11776.3
2015,"Cambria County PUMA, PA",79500US4202100,50138.6,7834.49
2015,"Carlisle Borough PUMA, PA",79500US4202301,58941,13109.7
2015,"Cumberland County (East) PUMA, PA",79500US4202302,85633.8,31267
2015,"Harrisburg City & Colonial Park PUMA, PA",79500US4202401,105063,113060
2015,"Schuylkill County PUMA, PA",79500US4202600,39502.6,10184
2015,"Reading City PUMA, PA",79500US4202702,62960.9,18718.6
2015,"Berks County (East) PUMA, PA",79500US4202703,114384,39784.2
2015,"Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA, PA",79500US4202802,78357.5,35176.6
2015,"Northampton County (North) PUMA, PA",79500US4202902,73585.6,22700.7
2015,"Bucks County (Central) PUMA, PA",79500US4203002,81813.9,19232.6
2015,"Levittown PUMA, PA",79500US4203003,142466,82080.5
2015,"Bucks County (Southwest) PUMA, PA",79500US4203004,79103.8,15835.2
2015,"Pottstown Borough PUMA, PA",79500US4203101,139907,60998.6
2015,Montgomery County (Northeast)--Lansdale Borough PUMA,79500US4203102,68663.9,18256.2
2015,Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA,79500US4203103,116571,39679.8
2015,Montgomery County (Central)--Norristown Borough PUMA,79500US4203104,83291.2,89082.6
2015,"Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville PUMA",79500US4203105,90796.2,47645.7
2015,"Montgomery County (South Central) PUMA, PA",79500US4203106,93878.1,23570.7
2015,Philadelphia City (West) PUMA,79500US4203208,56742.6,14746.6
2015,Philadelphia City (Center City) PUMA,79500US4203209,121347,27080.2
2015,Philadelphia City (Southeast) PUMA,79500US4203211,73734.3,13955.4
2015,Delaware County (North)--Broomall & Ardmore (West) PUMA,79500US4203301,84450.5,46912.2
2015,"Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA, PA",79500US4203302,77880.4,34975.9
2015,"Chester City PUMA, PA",79500US4203303,75520.3,8953.14
2015,Chester County (North)--Phoenixville Borough PUMA,79500US4203401,104901,24820
2015,Chester County (East Central)--West Chester Borough PUMA,79500US4203402,84835.9,38732.1
2015,"Coatesville City PUMA, PA",79500US4203403,90258.8,14555.3
2015,Chester County (South) PUMA,79500US4203404,93329.8,45856.5
2015,"Ephrata Borough PUMA, PA",79500US4203503,167323,122597
2015,Lancaster County (Southwest)--Columbia Borough PUMA,79500US4203504,73576.1,21727.4
2015,"York County (South) PUMA, PA",79500US4203603,59880.8,8616.94
2015,"Somerset, Bedford & Fulton Counties PUMA, PA",79500US4203800,53358.7,24795.4
2015,"Washington City PUMA, PA",79500US4204001,104657,95522.1
2015,"Providence County (West & Central)--Woonsocket City PUMA, RI",79500US4400101,67511.8,12881.8
2015,"Providence County--Pawtucket & Central Falls Cities PUMA, RI",79500US4400102,97041.1,14859.2
2015,"Providence City PUMA, RI",79500US4400103,33269.6,12980.1
2015,Providence County (Southeast)--Cranston & East Providence Cities PUMA,79500US4400104,61138.6,24034.9
2015,"Kent County--Warwick City PUMA, RI",79500US4400201,65170.7,28646.9
2015,Southeast Rhode Island--Newport & Bristol Counties--Newport City PUMA,79500US4400300,111712,19489.4
2015,"Easley & Clemson Cities PUMA, SC",79500US4500101,85310.8,27483
2015,Greenville County (Central)--Greenville & Mauldin Cities PUMA,79500US4500104,59086.4,23909.6
2015,Spartanburg County (Central)--Spartanburg City PUMA,79500US4500301,98014,45202.9
2015,York County (West & Outside Rock Hill City) PUMA,79500US4500501,87100,21630.7
2015,York County (East)--Rock Hill City & Fort Mill Town PUMA,79500US4500502,97513.9,22735.8
2015,"Lexington Town & Red Bank PUMA, SC",79500US4500601,161877,115262
2015,"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA",79500US4500602,114079,63003.9
2015,"Forest Acres City & Dentsville PUMA, SC",79500US4500603,62480.7,18577.2
2015,"Columbia City PUMA, SC",79500US4500604,124479,73006.9
2015,"Conway City & Red Hill PUMA, SC",79500US4501101,80048.2,68669.8
2015,"Summerville Town & Ladson PUMA, SC",79500US4501201,70578.1,20954.5
2015,"Charleston City PUMA, SC",79500US4501202,73777.4,15478.4
2015,"North Charleston City PUMA, SC",79500US4501204,74510.6,25077.8
2015,"Aiken & North Augusta Cities PUMA, SC",79500US4501500,73693.4,33304.2
2015,"Rapid City PUMA, SD",79500US4600100,87972.3,39389.4
2015,Jackrabbit Region PUMA,79500US4600400,48495.3,15040.2
2015,Southeast South Dakota (Outside Sioux Falls City) PUMA,79500US4600500,73440.5,15690.9
2015,"Sioux Falls City PUMA, SD",79500US4600600,59184.7,19473.3
2015,"Hendersonville City PUMA, TN",79500US4700500,71002.4,19150.7
2015,"Putnam, Overton, Jackson, Clay & Pickett Counties PUMA",79500US4700700,51487,12872.7
2015,"Sevier & Jefferson Counties PUMA, TN",79500US4701500,61052.5,22842.7
2015,"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities PUMA",79500US4701601,65045.1,24407.9
2015,"Farragut Town PUMA, TN",79500US4701604,85451.8,13432.9
2015,Hamilton County (North)--Soddy-Daisy City PUMA,79500US4702003,114970,44549.8
2015,"Coffee, Franklin, Lincoln & Moore Counties PUMA, TN",79500US4702200,61895.7,29552.2
2015,Rutherford County (North)--Smyrna Town & La Vergne City PUMA,79500US4702401,67935.8,35279.3
2015,"Nashville-Davidson (East) PUMA, TN",79500US4702501,50598.6,14426.2
2015,Nashville-Davidson (Southeast) PUMA,79500US4702504,74970.2,9473.55
2015,"Nashville-Davidson (Southwest) PUMA, TN",79500US4702505,74946.1,25284.3
2015,"Franklin & Brentwood Cities PUMA, TN",79500US4702600,109294,19925.8
2015,"Memphis City (Central Riverside) PUMA, TN",79500US4703201,56025.8,11209
2015,"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA",79500US4703205,79113.7,13816.1
2015,Shelby County (Southeast)--Collierville Town & Germantown City PUMA,79500US4703206,57697.8,33101.4
2015,Memphis City (Southeast) PUMA,79500US4703207,69190.9,13698
2015,Panhandle Regional Planning Commission--Randall County--Amarillo City (South) PUMA,79500US4800300,52858,12200
2015,"Lubbock County--Lubbock City (Outer) PUMA, TX",79500US4800502,48004.9,18263.9
2015,"North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA, TX",79500US4800600,72395,19531.8
2015,"Grayson, Cooke & Fannin Counties PUMA, TX",79500US4800800,61642.5,18787.8
2015,"Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA, TX",79500US4800900,143321,75743.1
2015,Kaufman County PUMA,79500US4801400,68422.1,31001.1
2015,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA",79500US4801901,66675.6,13426
2015,Collin County (Southwest)--Plano City (West) PUMA,79500US4801902,90054.2,19443.6
2015,Collin County (Southwest)--Plano City (Central) PUMA,79500US4801903,78120.9,21126.4
2015,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA",79500US4801904,81643.4,22450.7
2015,Collin County (Central)--McKinney City PUMA,79500US4801905,84218.8,13554.2
2015,Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA,79500US4801906,109624,15810.7
2015,Collin County (East) PUMA,79500US4801907,112863,21145.3
2015,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA,79500US4802001,158040,103160
2015,Denton County (Southeast)--Lewisville City PUMA,79500US4802002,50788.8,32686.2
2015,Denton County (South Central)--Flower Mound Town & Highland Village City PUMA,79500US4802003,108057,15792.2
2015,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA",79500US4802004,122636,16443
2015,Denton County (Central)--Denton (Central) & Corinth Cities PUMA,79500US4802005,65936.6,45093.1
2015,Denton County (North & West)--Denton City (Outer) PUMA,79500US4802006,100979,57404.9
2015,"Ellis County PUMA, TX",79500US4802101,61986.7,24396.3
2015,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA",79500US4802200,58709.4,18793.9
2015,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA,79500US4802301,67657,27415.9
2015,Dallas City (Northeast)--East of US-75 PUMA,79500US4802307,97994.4,15168
2015,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA,79500US4802308,49691.5,23292.4
2015,Dallas (Far North) & Richardson (Southwest) Cities PUMA,79500US4802309,77478.8,26365.4
2015,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA",79500US4802310,55598.4,17359.2
2015,Dallas City (North)--South of I-635 & West of US-75 PUMA,79500US4802311,117144,46619.1
2015,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",79500US4802312,155394,89534.2
2015,Dallas City (Downtown)--North of I-30 PUMA,79500US4802313,79791.2,21209.8
2015,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,79500US4802319,52679.1,43706.8
2015,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA,79500US4802321,88255.1,22619.7
2015,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA",79500US4802322,87093.8,13538.6
2015,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA",79500US4802501,172247,67650.1
2015,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,79500US4802502,54535,14677.2
2015,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,79500US4802503,54835.1,16342.6
2015,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,79500US4802504,39927.9,30989.3
2015,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,79500US4802505,76563.7,21684.8
2015,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA,79500US4802507,63273.2,27923.2
2015,"North of I-30 PUMA, TX",79500US4802509,70383.6,10806.5
2015,Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA,79500US4802510,108398,21743.4
2015,Fort Worth City (North)--East of I-35W & West of US-377 PUMA,79500US4802511,75281.9,20836.5
2015,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA,79500US4802514,84945.2,28970.2
2015,Concho Valley COG--Tom Green County--San Angelo City PUMA,79500US4802900,133500,104843
2015,"El Paso City (Northwest) PUMA, TX",79500US4803306,63259.6,9524.88
2015,"Central Texas COG (West), Burnet & Llano Counties PUMA, TX",79500US4803400,50091.2,34149.6
2015,"Bell County (West)--Killeen & Harker Heights Cities PUMA, TX",79500US4803501,75280.2,33000
2015,"Brazos County--College Station & Bryan Cities PUMA, TX",79500US4803602,57919.4,19017.5
2015,"McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA, TX",79500US4803802,180949,173078
